name,year,price,dist,lat,lng
珠江骏景南区,2006,69909,丰台,39.85684533289696,116.40222359861988
金隅泰和园,2004,62692,朝阳,39.92659951456461,116.53798208491799
平乐园小区,1994,65805,朝阳,39.88824662446418,116.48801725448638
春晖园,2004,96968,海淀,40.05841860545211,116.27400045826168
雍和家园,2003,145476,东城,39.95670692665236,116.42653767453625
亿城西山公馆,2011,98294,海淀,40.0504600398264,116.29956030425929
望园东里,2000,64886,丰台,39.87254509044022,116.29553400913304
京师园,2005,106711,朝阳,40.02280830086527,116.37830774153609
四方景园(二区),2005,61483,丰台,39.86372239229396,116.44755721499479
展春园小区,1986,102256,海淀,39.9941585867882,116.34916680062295
菓岭小镇,2005,43255,昌平,40.23026324639663,116.273374788474
玉海园三里,2001,89793,海淀,39.92521061425198,116.26420767057523
如园(北区),2015,134838,海淀,40.05181813970812,116.26693178203423
翠湖别墅,2001,72733,海淀,40.11798601413026,116.21125965737555
城锦苑,2004,68939,朝阳,40.156500081127106,116.42484598559986
海晟名苑(南区),2006,143819,东城,39.94386243113543,116.44871602910266
宁馨苑,2022,40913,昌平,40.226550054464006,116.26551901695868
橡树湾(一期),2013,136905,海淀,40.04048408732845,116.34213297864927
新科祥园,2002,142263,海淀,39.988738185707156,116.3304947121231
通用时代国际公寓,2002,84774,朝阳,39.91044685668068,116.45668525660388
百荣嘉园,2015,89386,东城,39.873358134379785,116.39700129953764
锦秋家园,2003,128940,海淀,39.9805682427707,116.35581255461632
广安康馨家园(北区),2014,52286,丰台,39.88363711780897,116.23603285723806
安慧里(二区),1991,88783,朝阳,40.00013299779502,116.41620527472993
远洋自然,2006,76136,丰台,39.84739767652099,116.39653687558896
天居园,2007,71559,朝阳,40.044838602503184,116.41994527989017
卢沟桥南里,1995,43948,丰台,39.85373424852367,116.24064826111778
丰和园,2010,140699,朝阳,39.97950844488452,116.45082983179819
鸿坤花语墅,2013,114539,朝阳,39.88729541939114,116.48508042428261
龙湖花盛香醍,2010,64013,通州,39.88213425118143,116.64032540285591
世华龙樾二里,2010,108522,海淀,40.05077706110865,116.35763198259623
东恒时代三期,2004,78031,朝阳,39.918143043401486,116.50884940841553
景园大厦,1997,80838,朝阳,39.94145795355377,116.47945748094291
方庄南路18号院,2013,53940,丰台,39.857190884772336,116.4474015386499
北京华侨城1号院,2011,74353,朝阳,39.87394738789069,116.50934599170145
望馨花园,1998,85023,朝阳,40.015762982808646,116.46701541064641
彩虹家园(北区),2013,54375,丰台,39.869096156089704,116.27131156037866
中海城圣朝菲,2009,71936,朝阳,39.845158055777695,116.45879196268588
龙山华府,2011,43170,昌平,40.32214465120811,116.64353630607077
丰益花园(西区),2000,78031,丰台,39.865452174849665,116.3146625266625
国瑞城(西区),2013,109035,东城,39.904325962564194,116.42671850343541
中海尚湖世家,2011,50137,昌平,29.147219483942127,120.66985010014831
国韵村,2017,62063,大兴,39.82392948715868,116.43699610660562
常楹公元,2015,84133,朝阳,39.92740610256602,116.60031918730795
主语家园,2008,134396,海淀,39.93992172071511,116.32972675074262
中景江山赋,2013,58332,顺义,40.116707111498435,116.55990496139732
益丰苑小区,2008,102887,丰台,39.883462021541014,116.31508859296588
路劲世界城,2013,48452,昌平,40.21322598929901,116.29772919830775
樱花园小区,1998,88670,朝阳,40.032556074513124,116.63528698691154
鹿港嘉苑,2005,95272,朝阳,39.98769910793571,116.46435939074506
顶秀金石家园,2012,57583,丰台,39.84245868276178,116.43810758001312
博雅西园,2005,104102,海淀,40.032275291531604,116.30105463547515
中国铁建花语城,2012,101669,朝阳,40.05592106217938,116.44693136554598
金色漫香林(五期),2011,67366,大兴,39.830345053920425,116.53416500514498
慧忠北里第二社区,2000,82179,朝阳,40.01319326883036,116.4130782732497
君汇雅居,2014,116767,朝阳,39.93713627651352,116.46618887974668
国典华园,2005,108350,朝阳,39.981038045493214,116.4162969917225
澳景花庭,2003,89788,朝阳,40.022115702269915,116.37157557055266
橡树湾(四期),2013,122858,海淀,40.034362283663484,116.34200829384449
洋桥北里,1995,58643,丰台,39.86845210490686,116.38695797444441
宝盛里观林园,2010,92067,海淀,40.04536706043074,116.37940259629165
瀛海家园融园,2012,40778,大兴,39.766634054235176,116.44120799165024
首开琅樾,2017,87463,朝阳,40.05693776257123,116.52203689262421
小关北里,1992,84622,朝阳,39.98946090786913,116.4224314302196
远大园五区,2002,123991,海淀,39.958905060487446,116.28940945199655
香海园,2008,53099,大兴,39.78101210230362,116.32490797049545
东方银座,2003,88617,东城,39.94612846594149,116.4419681377728
北新家园,2001,75279,海淀,40.06809257373812,116.35518616618421
阳光星苑(北区),2014,45015,丰台,39.799938092902586,116.37759125306133
御景园,2001,49803,朝阳,39.87443004175747,116.46862382666204
垂杨柳北里,1980,66952,朝阳,39.896412184758525,116.46531087594123
玺源台,2017,147403,西城,39.90041976734396,116.33681545918297
浩鸿园,2001,87345,朝阳,39.96366685504605,116.4401548010139
听涛雅苑,2000,71794,大兴,39.89749798280876,116.64959043605528
远洋东方公馆,2013,59280,通州,39.89567643116901,116.68353389788585
怡馨家园,2008,44062,顺义,40.149627526334676,117.12082138454629
恒大未来城(公寓住宅),2016,26375,大兴,39.72022215298993,116.32107948224248
静安里小区,2001,75134,朝阳,40.05186826019649,116.33717334409815
松榆东里,1992,62586,朝阳,39.878973527610775,116.48139057954984
芳古园二区,2004,75950,丰台,39.87607150996205,116.4351836854087
华威北里,1998,66098,朝阳,39.88425638747582,116.46384816507933
欧陆苑,2004,113711,顺义,40.07104407597299,116.55313901412673
滨河花园,2005,93063,朝阳,40.150777791822,117.10603725212415
莲怡园二区,2002,65385,丰台,39.89283242961109,116.30320095683014
莱圳家园北区,2010,95157,海淀,40.05207357431622,116.35256976155586
中信禧园南区(中信城三期),2013,174062,西城,39.89242906997751,116.38560701278797
海澜中苑,1998,63412,海淀,39.93918049114992,116.25055019292371
力宝诗礼庭,2013,30114,大兴,39.809523067767984,116.50933700864634
天桥北里,2002,100132,西城,39.89203117470255,116.40300216000539
丽景长安(一期),2013,45654,门头沟,39.9108023058635,116.11526933566529
金隅凤麟洲,2008,89581,朝阳,39.94880561741427,116.51864199334547
清河毛纺南小区,2005,85893,海淀,40.035749709026675,116.3447184815681
枣营北里,1998,83369,朝阳,39.95267134473106,116.47720471038498
富力山,2005,156630,朝阳,39.90058997660595,116.45599472915835
紫芳园(一区),2002,72234,丰台,39.87014009583963,116.45089154538671
双惠苑,2002,53551,朝阳,39.91000043256442,116.57956096392226
万芳园一区(万年花城二期),2007,78579,丰台,39.85203207196473,116.32167703506771
陶然北岸韵竹园,2004,159747,西城,39.890428913365625,116.38973140287592
中海九号公馆(三区别墅),2012,86541,丰台,39.82194311086205,116.30226249706386
万科蓝山,2009,105928,朝阳,39.89191291285809,116.49308971620958
海淀九号,2013,113790,海淀,39.96548984110075,116.3054340544974
莱蒙湖,2006,73489,顺义,40.074251214191385,116.54982049391177
彩虹城(二区),2004,70024,丰台,39.84435007632431,116.42336261371125
远洋傲北,2000,48585,昌平,40.150746633025236,116.42227521489141
交大嘉园,2002,120682,海淀,39.955206712653094,116.35164585433884
世纪星家园,2003,62150,丰台,39.86331484477789,116.44185764619507
政馨园三区,2003,55869,丰台,39.850981553548856,116.43822256311839
前门东大街小区,2009,124646,东城,39.88003080502527,116.4291075469392
建明里,2000,37367,昌平,40.22794503013307,116.23003100863426
建材城东二里,2002,69498,海淀,40.069466952885065,116.38180529403918
冠英园小区,2000,144586,西城,39.94446815271756,116.3724253675651
曙光里,2015,81289,朝阳,39.97149705326099,116.45855301342023
百旺茉莉园(一期),2005,103841,海淀,40.05549789272202,116.26145499300098
西马庄园,2001,35093,通州,39.918474103622785,116.63650302308041
名都园(别墅),2009,80880,顺义,40.07693979262153,116.54405040812952
慧谷根园,2003,97002,朝阳,40.015767679793456,116.48688682683263
民岳家园(西区),2003,51262,丰台,39.88607893708995,116.27638752549336
独墅逸致,2006,53900,大兴,39.620165070004994,116.33638103863834
月桂庄园,2003,53469,大兴,39.79216824124047,116.3433959961963
毛纺北小区,1991,82690,海淀,40.04572442655576,116.34179189204713
钓云台,2017,134025,丰台,39.85165872849421,116.31547207958809
润枫水尚(西区),2009,90595,朝阳,39.933431347997995,116.51732132768014
华润未来城市,2019,57671,昌平,40.138983088984084,116.47791401241567
金桥国际公寓,2004,100850,东城,39.901746073685146,116.44876804099167
金科廊桥水岸,2016,53217,昌平,40.200957556643424,116.28210362311445
蒲黄榆二里,1992,62983,丰台,39.87645787045035,116.42551405540765
社科院太阳宫小区,2000,99650,朝阳,39.97709444887566,116.4486571002612
香山艺墅,2001,151363,海淀,39.968550677159016,116.21530032538998
华严北里小区,1983,88805,朝阳,39.99039893570479,116.39170300380923
南太平庄北巷小区,1995,55201,朝阳,39.910924547299565,116.4133836971231
东大街西里社区,1998,61049,丰台,39.974906442364556,116.32909658942737
博雅园,2003,86287,朝阳,39.94159514514474,116.4778452022136
依莲轩,2001,110072,西城,39.8909116579062,116.33495425999683
康静里小区,2003,52124,朝阳,39.96777160480555,116.53915428377795
御翠尚府,2011,102529,朝阳,39.94956630257885,116.52805410225224
豪柏国际公寓,2002,92823,海淀,39.94518208131791,116.31836902502722
农光东里,1990,68584,朝阳,39.88784808188444,116.47606503018449
天宫院小区,2012,35971,大兴,39.6857672546671,116.32958670491362
万科城市花园东区,2000,42590,顺义,40.11000018312032,116.56003117332149
中骏世界城,2008,96359,朝阳,39.92343462579469,116.45888493730615
金地名京,2009,121060,朝阳,39.91619877565023,116.50366528731746
晨月园,2006,93118,海淀,39.96477101087811,116.28902569588269
威尔夏大道,2006,96717,丰台,39.910924547299565,116.4133836971231
天通东苑三区,2015,43358,昌平,40.07837982681014,116.44598985154097
郁花园一里,2002,47906,大兴,39.78059608904561,116.34483400365667
江南山水,2014,60856,朝阳,39.83220083774216,116.47909842823057
玺萌丽苑,2003,65878,丰台,39.85574912356607,116.37012875969829
悠唐麒麟公馆,2010,124518,朝阳,39.92690189973284,116.4451553257222
西豪逸景家园,2004,110781,西城,39.89854826764793,116.34795327970953
蓝岸丽舍,2010,27781,顺义,40.12059733345158,116.74487549810965
丽水莲花信堡水岸公馆,2007,126748,西城,39.89844060364632,116.33637007931112
保利东郡,2013,117799,朝阳,39.936083683549,116.50669266671663
首开熙悦山澜庭,2014,45916,房山,39.76712966989882,116.2231890647175
康城暖山,2009,71090,朝阳,39.88751209739524,116.61362003767198
新坐标,2005,67981,朝阳,39.87415220299289,116.45031007223011
青塔东里小区,2000,59436,丰台,39.89996006182523,116.27695399694795
都市芳园,1996,45545,昌平,40.08763059151733,116.39788936436479
管庄西里,1998,52335,朝阳,39.9193388230972,116.59505035600026
金融街融汇,2014,44419,大兴,39.922344884454276,116.64719528407402
中海城风情苑(北区),2005,83572,朝阳,39.84890414929478,116.45506282702229
正阳北里,2000,74427,丰台,39.85640091086609,116.29455270019393
秀水园小区,1997,75302,朝阳,39.93471890515338,116.48227762126093
融科香雪兰溪,2010,37152,通州,39.749493966812956,116.54391880637232
励骏华庭,2006,179982,东城,39.910924547299565,116.4133836971231
格调小区,2003,119359,西城,39.89245584997586,116.33388222220123
枣园小区,1995,42102,大兴,39.75680550735789,116.33383416285645
龙腾苑六区,2000,55263,昌平,40.079245889042916,116.33862662275217
紫金印象,2016,145174,西城,39.879038788057585,116.37114106017748
金榜园,2001,62778,昌平,40.067090328445055,116.33505630750278
丰融园,2004,179340,西城,39.92312842096511,116.37411013954907
设计师广场,2009,53772,丰台,39.99064105879253,116.5057269882934
庄维花园,2000,65473,丰台,39.86958209781032,116.29588803133451
原生墅康和园(别墅),2009,62652,大兴,39.76601669608115,116.33193586365276
亿城西山华府珑园,2011,110527,海淀,40.03839210526486,116.28960249785064
晶城秀府,2010,77762,丰台,39.853143296750524,116.44711273342844
石佛营西里小区,1993,65676,朝阳,39.939379646824015,116.50515225242812
望都家园,2000,40462,昌平,40.12205236750911,116.4256002927366
枫桦豪景,2003,145304,西城,39.89370716304902,116.37794608373777
紫瑞嘉园,2009,124873,海淀,39.95134997341724,116.34038164222703
理想大厦,1999,60000,海淀,39.982607071766594,116.32824598393998
西罗园四区,2001,60384,丰台,39.86865908246709,116.39676702146063
富力金禧花园,2015,68263,通州,39.908885293403564,116.65895949303268
东湖湾(西区),2009,129168,朝阳,40.01244185669624,116.46688003600606
万豪国际公寓,2003,79257,朝阳,39.910806110778516,116.45521203556751
蝶翠华庭,2003,123826,西城,39.90091088217732,116.33808862758225
中国水电云立方,2014,45101,大兴,39.68591953748203,116.32566416407374
丰益花园(东区),2001,70402,丰台,39.86592429740199,116.31703252608948
海上海花园,2010,76810,丰台,39.843612651675194,116.39545711236597
天鑫家园,1999,60005,昌平,40.08674497155083,116.38178750759008
北京华侨城2号院,2011,77307,朝阳,39.871795926846886,116.50964638506399
金隅翡丽华庭,2012,88945,海淀,40.07096567275387,116.37328621373531
圣馨家园,2010,99669,朝阳,39.979887306390296,116.44717992668059
荷塘月舍,2004,110045,海淀,40.02643486567298,116.28663683204
银湖别墅,2003,126732,朝阳,39.9995224533277,116.50602387826444
京通苑阳光华苑,2004,48447,朝阳,30.673532293168154,104.03257478216422
平原里小区,1998,115359,西城,39.886221292525875,116.37917191143669
水印长滩,2003,65564,昌平,40.16165650122948,116.4215228840268
康家园,1995,62593,朝阳,39.91796941944788,116.52365366288107
七彩华园,2001,95301,海淀,40.02874793376272,116.30117761349946
怡清园小区,2012,69081,海淀,40.04317242095021,116.36729200072834
柳芳南里社区,1988,88148,朝阳,39.9591639566425,116.44471300008908
涧桥山,2012,24716,密云,40.36925772574637,116.84017708898541
芳群园二区,2000,72688,丰台,39.86868607949376,116.4347710038574
东方雅苑,2007,94280,朝阳,39.90365657632371,116.43764513233658
晓月苑五里,2004,39261,丰台,39.84011405189253,116.24626401801342
凯德麓语,2018,30308,昌平,40.246822450142766,116.48297614362549
聚龙花园,2001,83668,东城,39.93569454988514,116.4482600492258
华澳中心公寓,2001,82265,海淀,39.95150249383495,116.31274482405979
清城北区,2006,54062,大兴,39.74437637998908,116.33490350573554
顶秀青溪,2005,71911,昌平,40.05907203811303,116.41308195630229
阅园(一区),2012,75377,丰台,39.88794109150943,116.2838149849415
润千秋佳苑,2006,104788,海淀,40.03951492151778,116.27682553926002
三环新城6号院,2005,64611,丰台,39.85620400446188,116.3170258786287
润枫德尚国际公寓,2003,97905,朝阳,40.01136805093664,116.41627085103217
金帅府,2015,67917,通州,39.91120182077753,116.65381687364916
玺萌鹏苑,2002,64905,丰台,39.858376936183596,116.36895251846353
南郎家园,1992,79588,朝阳,39.91221366043364,116.4729915983179
罗马花园,1997,70180,朝阳,39.9902702038136,116.42494201445888
新贤家园,2012,42329,怀柔,40.33305621089426,116.6394746177074
金隅悦和园,2013,53657,朝阳,39.96310811219161,116.545123074739
东亚马赛公馆,2012,53054,大兴,39.750960165225,116.32091536182581
花家地西里(一区),1998,77115,朝阳,39.994772219762936,116.4669958275863
卧龙小区,1994,111986,朝阳,40.0063977905024,116.409658064851
蓝靛厂翠叠园,2004,134421,海淀,39.96914214683931,116.29195893286442
亦庄金茂悦(南区),2016,82591,大兴,39.75729696481867,116.49393178779464
广华新城,2015,52929,朝阳,39.894013085282666,116.50330596511347
高斓大厦,1998,61632,朝阳,39.9589630616078,116.48293500123313
西坝河北里,1988,87488,朝阳,39.97580313409516,116.44483094760255
怡锦园,2003,61124,丰台,39.839945699623485,116.29675750123761
中铁花溪渡,2015,37789,顺义,40.1912638442331,116.66433504303494
靓景明居,2015,44713,通州,39.889196778199626,116.64308850077406
建材城西二里,1994,78739,海淀,40.0694359635764,116.36123122328306
嘉美风尚中心,2006,83920,朝阳,39.993495268235336,116.48865109885423
珠江丽景家园,2010,42714,通州,39.937424714979855,116.68897322757931
后南仓小区,1996,49460,通州,39.90801829621002,116.65802067394421
朝阳雅筑,2001,66089,朝阳,39.929435878793406,116.52982448275131
冠军城,2007,99747,朝阳,40.006590738660556,116.38035497979332
万恒家园,2001,65157,丰台,39.871022389304386,116.25603138365395
东方瑞景,2004,82376,朝阳,39.91225818915619,116.44957525832295
郦城(三区),2002,123322,海淀,39.95518438202826,116.27797725675437
中华家园,2003,93108,西城,39.87788361995113,116.36040451272223
橡树湾(五期),2013,139385,海淀,40.038816072265796,116.34117799006161
怡龙别墅,1999,119205,东城,39.879431983703746,116.44896809362876
明日嘉园,2003,72286,丰台,39.85158616446636,116.37313422044302
白盆窑天兴家园,2012,53072,丰台,39.82916183895063,116.31793235871882
扬州水乡(别墅),2003,64677,朝阳,39.8538822799279,116.57713967125066
瞰都,2006,87276,朝阳,39.96722622809626,116.4930469568673
福海棠华苑,2014,67317,丰台,39.83923572077184,116.3916456919177
玉林东里二区社区,1995,75801,丰台,39.87157075391738,116.36768150599745
安贞里(四区),1985,93866,朝阳,39.99693547177334,116.41929418805655
盛今佳园,2009,103091,丰台,39.90020970361845,116.31420439085241
远洋天著春秋(二期),2016,113140,石景山,39.950707046999746,116.18292395752155
小南庄社区,1980,105256,海淀,39.970383200319,116.31224258144917
通泰国际公馆,2015,61902,大兴,39.78564851700703,116.56536333516762
富润家园,2001,98525,海淀,40.00571414305167,116.36075592983772
首开国风北京,2005,98372,朝阳,40.000428284612596,116.49301641447997
首开国风美唐臻观,2015,76315,昌平,40.08324412323469,116.36794381120636
玉泉新城,2012,75384,石景山,39.92535710684535,116.25562903261603
观山园(蓝靛厂),2004,144464,海淀,39.971873471285605,116.2880289360888
碧湖居,1998,75157,朝阳,39.94417746234976,116.48031114066904
裕龙花园三区,2009,43453,顺义,40.130977471175385,116.67857713791233
流星花园二区,2003,67618,昌平,40.093114897608444,116.34297630786205
惠新里,1993,89981,朝阳,39.98771603790671,116.42689502046812
火星园,2010,144003,朝阳,39.977041162930156,116.45057201811682
香溪度,2009,88611,海淀,39.93893631719807,116.24666852498456
茂华璟公馆,2007,71560,石景山,39.925771614157114,116.20968627527482
建国里,1999,72933,朝阳,39.91127881792737,116.44682392820698
鸿业兴园(一区),2006,67798,丰台,39.841944154795385,116.31426412816882
都会华庭,2001,66444,朝阳,39.9193458785984,116.50906437292407
园景东区,2007,44508,通州,39.88687583303411,116.67449775293042
水关新村,2000,41833,昌平,39.84545934905638,116.31465183682693
瀛海家园瑞园,2013,40861,大兴,39.76725237737595,116.44457834409315
星源国际公寓,2004,61643,朝阳,40.00819564811751,116.4754673875287
旗舰凯旋,2008,43692,通州,39.88303978161165,116.65201586093221
四平园小区,1996,132791,西城,39.88821845874299,116.38636599111335
首开龙湖天琅(公寓住宅),2018,64572,大兴,39.76690006073929,116.56720854451567
盛世嘉园,2000,70813,朝阳,39.91234341737561,116.47823470748273
南湖东园(二区),1997,86475,朝阳,40.00552533742142,116.47225226227793
燕尚园,2006,94238,海淀,40.05466141766816,116.32003421395106
国风上观,2011,98463,朝阳,39.998180783774266,116.49325734001773
车站北里,1995,41498,大兴,39.73152361664864,116.34094928147879
绣菊园(北区),1999,58321,朝阳,40.05073577662687,116.42974660147901
紫绶园,1999,59245,朝阳,40.04867894240696,116.43331155947689
京基鹭府,2012,48060,昌平,40.122815871971355,116.44847025271513
中海苏黎世家,2011,77102,丰台,32.05064659065516,118.73619315938667
南十里居,1996,62396,朝阳,39.96216969017742,116.50613727406389
兴海园,2004,39687,大兴,39.770495934412054,116.45798294874358
五矿铭品,2015,47144,房山,39.72860908321116,116.19884597353315
泰禾昌平拾景园,2019,70941,昌平,40.21365905157446,116.29098400189444
中信禧园北区(中信城三期),2013,173555,西城,39.89242906997751,116.38560701278797
泷悦长安剑桥园,2017,58804,门头沟,39.90508279349581,116.15328284010047
蜂鸟社区,2004,163934,海淀,39.970389282842085,116.30224983095617
北京上舍,2008,111138,东城,39.89767809407645,116.4429945416485
苹果园一区,1982,56697,石景山,39.936438583677095,116.1983952936588
优士阁,2004,40645,朝阳,39.89854051805968,116.46565636424037
蓝色家园,2003,76697,朝阳,39.99104839576814,116.48630876723696
芳星园二区,1994,77302,丰台,39.8709569064385,116.44316324342327
北大燕北园,1998,101044,海淀,40.01514836572197,116.292924341796
丹青府,2007,90607,海淀,39.93478529480562,116.24841168682667
恒盛欧洲公馆,2011,107705,海淀,39.92338434677971,116.26285559431925
苹果派,2006,65193,朝阳,39.93558507754611,116.58476897994692
万芳园二区(万年花城四期),2007,78736,丰台,39.85206406086867,116.3216990435527
桃花岛,2007,44884,通州,40.31200078749348,116.34307422316263
经开壹中心,2016,72693,大兴,39.78440977246035,116.56177685041902
浉城百丽,2004,65512,大兴,39.7966174218405,116.49830411020335
嘉里星源汇,2009,104524,朝阳,39.95568844397139,116.46123167062042
阅园(二区),2012,81623,丰台,39.88915186591482,116.2861952250513
牛街春风社区,1981,116006,西城,31.760012900670862,119.58404623870223
花市枣苑,2003,122512,东城,39.90245892929989,116.43712950497385
静之湖别墅,1999,43376,昌平,40.24734264951516,116.4476174912945
六合园,1994,55028,石景山,39.90440209955599,116.22589044545389
吉祥里小区,1996,95773,朝阳,39.931809384042324,116.4449707239399
西绦胡同小区,1988,152272,西城,39.954362298742204,116.39461058698221
杨庄北区,2000,55393,石景山,39.9091978579844,116.64176493743565
静安东里,1990,76599,朝阳,39.96498659825574,116.45692878873678
观山悦别墅,2005,40948,昌平,40.24657807826447,116.26561495598716
龙山御景,2012,42074,怀柔,40.31970198502334,116.63405415242964
宝星华庭,2010,94374,朝阳,40.005141299756914,116.4873961660568
柏林爱乐(一期),2008,65871,朝阳,39.92557068943703,116.59238894626586
伯宁花园,1997,71800,朝阳,39.95131139385562,116.47943277754139
绿谷雅园,2004,68023,海淀,39.93381385557605,116.22461629251177
富华家园,2003,58552,朝阳,39.928508142749884,116.53589846528757
CLASS果岭里,2003,126771,朝阳,40.01306665253257,116.48717751849567
后现代城(C区),2008,76065,朝阳,39.904180185677745,116.49413462517879
顺驰林溪,2004,37649,昌平,40.17879998305514,116.31900008464798
潘家园东里,1992,64161,朝阳,39.8844760510656,116.46145400123415
牛街东里小区,1999,103920,西城,39.805852687678545,116.46411487198523
团结湖南里,1980,69306,朝阳,39.92945939363205,116.4710346989897
双旗杆东里(西区),1994,142519,西城,39.97148737667754,116.39378249123428
华龙美树,2004,67733,朝阳,39.91809220137337,116.58632691119287
塞纳维拉永定华庭,2012,107220,海淀,39.928103473237485,116.2712677230698
柳芳北里社区,1991,83272,朝阳,39.961391390593036,116.44467257634113
双林苑,2003,39352,丰台,39.880037380126105,116.26192292034115
环山村小区,2000,56807,海淀,40.040586209363504,116.21552229668148
世纪东方嘉园(北区),2004,71130,朝阳,39.883511228482405,116.50052148752418
四合欣园,2016,60264,丰台,39.83022786232229,116.31612685447432
宝盛北里,2004,81370,海淀,40.045528759170196,116.37286472879003
中国铁建花语金郡,2019,63301,大兴,39.77817779716803,116.44940475993715
远洋沁山水上品,2011,92255,石景山,39.90431316299247,116.256093995548
沁春家园,2004,76836,海淀,40.06253879793094,116.34228946346911
国悦府,2010,90484,海淀,39.91407853552999,116.30302452962798
广渠家园,2009,107309,东城,39.89746207120813,116.45528614577209
芙蓉里小区,1995,121957,海淀,39.99549397934933,116.30734178590893
恩济里小区,1994,102298,海淀,39.93609910500777,116.29305001473685
一渡青青小镇(别墅),2011,18571,房山,39.59620818261,115.7011687311673
格兰晴天,2004,52261,通州,39.89573600861571,116.6800355369078
五芳园,1993,50430,石景山,39.90466504655672,116.2336357289847
左家庄东里,1995,69809,朝阳,39.96077482848973,116.45225580196471
豪柏大厦,2004,60715,海淀,39.94523705178014,116.32001804445188
莫奈花园,2014,56840,顺义,40.107654308707836,116.53901342977042
北京青年城,2005,66573,朝阳,40.03600803548286,116.44591295658931
时代芳群,2004,80103,丰台,39.86901911116489,116.43162549728366
华龙美晟,2009,95241,东城,39.86923910084495,116.41187795742728
花家地南里,1990,77468,朝阳,39.98487132882389,116.47727909008123
西革新里124号院,1985,91365,东城,39.873480996891985,116.39868211897735
强佑清河新城(东区),2007,85607,海淀,40.03474705329346,116.35370099768457
亚奥金茂悦,2014,99091,朝阳,40.031363532955,116.44154180197776
龙跃苑(三区),2004,50073,昌平,40.07889070135708,116.3590738527703
芳城园(二区),1996,73626,丰台,39.87322606558408,116.43863892772227
青塔蔚园,1994,52291,丰台,39.90031964811964,116.26911268815135
波特兰花园,2006,45264,顺义,40.1195822117137,116.69051966051474
纳帕尔湾,2009,32000,顺义,40.20596764880657,116.67182367708833
安苑北里,1992,88132,朝阳,39.98976052539059,116.41535457941198
首开国风美唐朗观,2011,76624,昌平,40.085541103176794,116.36510336918383
青秀城(东区),2012,83930,丰台,39.84139056545355,116.3498425958581
中海枫丹公馆,2016,115200,朝阳,39.90972329254731,116.44622826182332
世安家园,1999,79530,朝阳,40.00696530383434,116.46273920692727
盛鑫嘉园,2002,72725,丰台,39.86491947545719,116.30971025821654
曙光花园望山园,2001,107720,海淀,39.949665726972015,116.29621420606519
龙华园(东区),1994,62264,昌平,40.08173977170912,116.33305048961853
中海国际公馆(南区),2016,44338,顺义,40.12039250340511,116.64525754925845
新源时代小区,2012,36314,大兴,39.69555056410312,116.33358569155239
名流花园,1999,35466,昌平,40.10781405729852,116.43733898981878
银枫家园,2002,63214,朝阳,39.99823522765152,116.50540566441249
南海家园七里,2012,50270,大兴,39.76179826779037,116.50075648424558
润枫锦尚,2011,48559,大兴,39.93001143671071,116.50902853053422
太阳公元(南区),2012,170018,朝阳,39.98503496882645,116.44826588821161
中剪子巷甲6号院,1995,174524,东城,39.940992924550876,116.41872699795755
锋尚国际公寓,2002,171436,海淀,39.96806841507795,116.30623381589292
江南山水(别墅),2014,61817,朝阳,22.78704575358756,108.27949435764451
莲花池南里,1995,74870,丰台,39.89436675208941,116.32084349738501
紫南家园(南区),2001,67667,朝阳,39.879732433201816,116.50475771664813
红莲中里,1994,109762,西城,39.888479631346534,116.34165678689844
丽斯花园别墅,2004,88569,顺义,40.04921161600202,116.57255489958885
富贵园(一区),2004,154479,东城,39.90249719067785,116.43982397235102
筑华年,2011,86256,朝阳,40.04218133692054,116.4342740612493
红联村,1992,104003,海淀,39.95546735129101,116.3661265391597
苹果社区(北区),2004,66144,朝阳,39.905457504365735,116.47656853042282
利锦府,2015,90625,朝阳,39.97281264104362,116.5550115319623
五栋大楼,2005,100549,西城,39.93876910836078,116.35486897450863